recall,precision
0.0,1.0
0.0526315789473684,1.0
0.1052631578947368,0.4
0.1052631578947368,0.5
0.1052631578947368,0.6666666666666666
0.1052631578947368,1.0
0.1578947368421052,0.5
0.2105263157894736,0.4444444444444444
0.2105263157894736,0.5
0.2105263157894736,0.5714285714285714
0.2631578947368421,0.4545454545454545
0.2631578947368421,0.5
0.3157894736842105,0.5
0.3684210526315789,0.3888888888888889
0.3684210526315789,0.4117647058823529
0.3684210526315789,0.4375
0.3684210526315789,0.4666666666666667
0.3684210526315789,0.5
0.3684210526315789,0.5384615384615384
0.4210526315789473,0.1904761904761904
0.4210526315789473,0.1951219512195122
0.4210526315789473,0.2
0.4210526315789473,0.2051282051282051
0.4210526315789473,0.2105263157894736
0.4210526315789473,0.2162162162162162
0.4210526315789473,0.2222222222222222
0.4210526315789473,0.2285714285714285
0.4210526315789473,0.2352941176470588
0.4210526315789473,0.2424242424242424
0.4210526315789473,0.25
0.4210526315789473,0.2580645161290322
0.4210526315789473,0.2666666666666666
0.4210526315789473,0.2758620689655172
0.4210526315789473,0.2857142857142857
0.4210526315789473,0.2962962962962963
0.4210526315789473,0.3076923076923077
0.4210526315789473,0.32
0.4210526315789473,0.3333333333333333
0.4210526315789473,0.3478260869565217
0.4210526315789473,0.3636363636363636
0.4210526315789473,0.3809523809523809
0.4210526315789473,0.4
0.4210526315789473,0.4210526315789473
0.4736842105263157,0.2093023255813953
0.5263157894736842,0.2127659574468085
0.5263157894736842,0.217391304347826
0.5263157894736842,0.2222222222222222
0.5263157894736842,0.2272727272727272
0.5789473684210527,0.22
0.5789473684210527,0.2244897959183673
0.5789473684210527,0.2291666666666666
0.631578947368421,0.1875
0.631578947368421,0.1904761904761904
0.631578947368421,0.1935483870967742
0.631578947368421,0.1967213114754098
0.631578947368421,0.2
0.631578947368421,0.2033898305084746
0.631578947368421,0.2068965517241379
0.631578947368421,0.2105263157894736
0.631578947368421,0.2142857142857142
0.631578947368421,0.2181818181818181
0.631578947368421,0.2222222222222222
0.631578947368421,0.2264150943396226
0.631578947368421,0.2307692307692307
0.631578947368421,0.2352941176470588
0.6842105263157895,0.1150442477876106
0.6842105263157895,0.1160714285714285
0.6842105263157895,0.1171171171171171
0.6842105263157895,0.1181818181818181
0.6842105263157895,0.1192660550458715
0.6842105263157895,0.1203703703703703
0.6842105263157895,0.1214953271028037
0.6842105263157895,0.1226415094339622
0.6842105263157895,0.1238095238095238
0.6842105263157895,0.125
0.6842105263157895,0.1262135922330097
0.6842105263157895,0.1274509803921568
0.6842105263157895,0.1287128712871287
0.6842105263157895,0.13
0.6842105263157895,0.1313131313131313
0.6842105263157895,0.1326530612244898
0.6842105263157895,0.134020618556701
0.6842105263157895,0.1354166666666666
0.6842105263157895,0.1368421052631579
0.6842105263157895,0.1382978723404255
0.6842105263157895,0.1397849462365591
0.6842105263157895,0.1413043478260869
0.6842105263157895,0.1428571428571428
0.6842105263157895,0.1444444444444444
0.6842105263157895,0.146067415730337
0.6842105263157895,0.1477272727272727
0.6842105263157895,0.1494252873563218
0.6842105263157895,0.1511627906976744
0.6842105263157895,0.1529411764705882
0.6842105263157895,0.1547619047619047
0.6842105263157895,0.1566265060240964
0.6842105263157895,0.1585365853658536
0.6842105263157895,0.1604938271604938
0.6842105263157895,0.1625
0.6842105263157895,0.1645569620253164
0.6842105263157895,0.1666666666666666
0.6842105263157895,0.1688311688311688
0.6842105263157895,0.1710526315789473
0.6842105263157895,0.1733333333333333
0.6842105263157895,0.1756756756756756
0.6842105263157895,0.1780821917808219
0.6842105263157895,0.1805555555555555
0.6842105263157895,0.1830985915492957
0.6842105263157895,0.1857142857142857
0.6842105263157895,0.1884057971014492
0.6842105263157895,0.1911764705882352
0.6842105263157895,0.1940298507462686
0.6842105263157895,0.1969696969696969
0.6842105263157895,0.2
0.7368421052631579,0.0669856459330143
0.7368421052631579,0.0673076923076923
0.7368421052631579,0.0676328502415458
0.7368421052631579,0.0679611650485436
0.7368421052631579,0.0682926829268292
0.7368421052631579,0.0686274509803921
0.7368421052631579,0.0689655172413793
0.7368421052631579,0.0693069306930693
0.7368421052631579,0.0696517412935323
0.7368421052631579,0.07
0.7368421052631579,0.0703517587939698
0.7368421052631579,0.0707070707070707
0.7368421052631579,0.0710659898477157
0.7368421052631579,0.0714285714285714
0.7368421052631579,0.0717948717948717
0.7368421052631579,0.0721649484536082
0.7368421052631579,0.0725388601036269
